accuracy,loss,val_accuracy,val_loss,learning_rate
0.9776785969734192,0.25797221064567566,0.9979166388511658,0.20590320229530334,0.0010000000474974513
1.0,0.2128794938325882,1.0,0.20124982297420502,0.0010000000474974513
1.0,0.21040578186511993,1.0,0.20060783624649048,0.0010000000474974513
1.0,0.20845963060855865,1.0,0.20052112638950348,0.0010000000474974513
1.0,0.20676271617412567,1.0,0.1993498057126999,0.0005000000237487257
1.0,0.20694565773010254,1.0,0.19969786703586578,0.0005000000237487257
1.0,0.20729050040245056,1.0,0.19925321638584137,0.0002500000118743628
